stm stderr: 
stm stderr: [33mNumber of goroutines before the engine is initialised: 4[0m
client thread 2 connected, waiting for others...
client thread 6 connected, waiting for others...
client thread 7 connected, waiting for others...
client thread 3 connected, waiting for others...
client thread 9 connected, waiting for others...
client thread 10 connected, waiting for others...
client thread 13 connected, waiting for others...
client thread 1 connected, waiting for others...
client thread 16 connected, waiting for others...
client thread 17 connected, waiting for others...
client thread 14 connected, waiting for others...
client thread 8 connected, waiting for others...
client thread 5 connected, waiting for others...
client thread 11 connected, waiting for others...
client thread 4 connected, waiting for others...
client thread 12 connected, waiting for others...
client thread 0 connected, waiting for others...
client thread 15 connected, waiting for others...
STM stdout: ! id: 11 timestamp: 1774666587490110000 count: 10
STM stdout: W @ 18 -> 85
STM stdout: R @ 22 -> 0
STM stdout: W @ 233 -> 93
STM stdout: R @ 2 -> 0
STM stdout: W @ 5 -> 39
STM stdout: R @ 30 -> 0
STM stdout: R @ 9 -> 0
STM stdout: R @ 16 -> 0
STM stdout: W @ 31 -> 95
STM stdout: W @ 8 -> 76
STM stdout: ! id: 24 timestamp: 1774666587490284000 count: 21
STM stdout: W @ 10 -> 9
STM stdout: R @ 12 -> 0
STM stdout: W @ 26 -> 4
STM stdout: W @ 17 -> 15
STM stdout: R @ 7 -> 0
STM stdout: R @ 13 -> 0
STM stdout: R @ 23 -> 0
STM stdout: W @ 21 -> 50
STM stdout: W @ 19 -> 27
STM stdout: R @ 22 -> 0
STM stdout: R @ 11 -> 0
STM stdout: R @ 136 -> 0
STM stdout: R @ 10 -> 9
STM stdout: W @ 25 -> 48
STM stdout: R @ 26 -> 4
STM stdout: W @ 19 -> 68
STM stdout: W @ 23 -> 57
STM stdout: W @ 54 -> 75
STM stdout: R @ 239 -> 0
STM stdout: W @ 30 -> 35
STM stdout: W @ 15 -> 11
STM stdout: ! id: 5 timestamp: 1774666587492500000 count: 10
STM stdout: W @ 11 -> 44
STM stdout: R @ 109 -> 0
STM stdout: W @ 8 -> 55
STM stdout: W @ 4 -> 15
STM stdout: R @ 31 -> 95
STM stdout: R @ 20 -> 0
STM stdout: W @ 8 -> 46
STM stdout: W @ 31 -> 75
STM stdout: R @ 20 -> 0
STM stdout: R @ 220 -> 0
STM stdout: ! id: 7 timestamp: 1774666587492385000 count: 29
STM stdout: W @ 23 -> 0
STM stdout: W @ 19 -> 88
STM stdout: W @ 4 -> 4
STM stdout: R @ 8 -> 76
STM stdout: R @ 15 -> 11
STM stdout: R @ 209 -> 0
STM stdout: R @ 8 -> 76
STM stdout: W @ 14 -> 51
STM stdout: R @ 152 -> 0
STM stdout: R @ 150 -> 0
STM stdout: W @ 12 -> 86
STM stdout: W @ 5 -> 46
STM stdout: W @ 176 -> 13
STM stdout: W @ 14 -> 32
STM stdout: W @ 1 -> 74
STM stdout: W @ 19 -> 22
STM stdout: W @ 72 -> 84
STM stdout: W @ 14 -> 9
STM stdout: R @ 21 -> 50
STM stdout: W @ 2 -> 33
STM stdout: R @ 66 -> 0
STM stdout: W @ 148 -> 85
STM stdout: W @ 22 -> 8
STM stdout: R @ 3 -> 0
STM stdout: W @ 64 -> 0
STM stdout: W @ 17 -> 71
STM stdout: R @ 25 -> 48
STM stdout: R @ 202 -> 0
STM stdout: W @ 6 -> 31
STM stdout: ! id: 14 timestamp: 1774666587492775000 count: 12
STM stdout: R @ 71 -> 0
STM stdout: R @ 14 -> 9
STM stdout: W @ 28 -> 63
STM stdout: R @ 7 -> 0
STM stdout: W @ 187 -> 42
STM stdout: W @ 28 -> 5
STM stdout: W @ 1 -> 10
STM stdout: W @ 28 -> 68
STM stdout: W @ 237 -> 24
STM stdout: W @ 196 -> 88
STM stdout: W @ 208 -> 56
STM stdout: W @ 9 -> 48
STM stdout: ! id: 2 timestamp: 1774666587492748000 count: 10
STM stdout: R @ 52 -> 0
STM stdout: R @ 93 -> 0
STM stdout: W @ 5 -> 14
STM stdout: R @ 23 -> 0
STM stdout: W @ 17 -> 62
STM stdout: W @ 85 -> 32
STM stdout: R @ 26 -> 4
STM stdout: R @ 57 -> 0
STM stdout: R @ 21 -> 50
STM stdout: R @ 12 -> 86
STM stdout: ! id: 8 timestamp: 1774666587492973000 count: 16
STM stdout: W @ 21 -> 29
STM stdout: W @ 22 -> 31
STM stdout: W @ 56 -> 3
STM stdout: R @ 26 -> 4
STM stdout: W @ 30 -> 58
STM stdout: R @ 10 -> 9
STM stdout: W @ 105 -> 11
STM stdout: R @ 255 -> 0
STM stdout: W @ 83 -> 19
STM stdout: R @ 131 -> 0
STM stdout: R @ 21 -> 29
STM stdout: W @ 31 -> 82
STM stdout: W @ 15 -> 29
STM stdout: R @ 236 -> 0
STM stdout: R @ 6 -> 31
STM stdout: R @ 214 -> 0
STM stdout: ! id: 15 timestamp: 1774666587493298000 count: 20
STM stdout: W @ 19 -> 11
STM stdout: R @ 237 -> 24
STM stdout: R @ 27 -> 0
STM stdout: W @ 194 -> 27
STM stdout: R @ 243 -> 0
STM stdout: R @ 46 -> 0
STM stdout: W @ 3 -> 15
STM stdout: R @ 98 -> 0
STM stdout: R @ 18 -> 85
STM stdout: R @ 24 -> 0
STM stdout: W @ 143 -> 58
STM stdout: R @ 166 -> 0
STM stdout: W @ 6 -> 89
STM stdout: R @ 190 -> 0
STM stdout: W @ 54 -> 25
STM stdout: W @ 145 -> 33
STM stdout: R @ 252 -> 0
STM stdout: R @ 246 -> 0
STM stdout: W @ 18 -> 65
STM stdout: W @ 25 -> 74
STM stdout: ! id: 10 timestamp: 1774666587493576000 count: 11
STM stdout: W @ 14 -> 78
STM stdout: W @ 134 -> 79
STM stdout: W @ 10 -> 47
STM stdout: W @ 16 -> 48
STM stdout: W @ 111 -> 31
STM stdout: W @ 26 -> 78
STM stdout: W @ 17 -> 27
STM stdout: W @ 18 -> 14
STM stdout: R @ 23 -> 0
STM stdout: W @ 44 -> 6
STM stdout: R @ 119 -> 0
STM stdout: ! id: 25 timestamp: 1774666587493957000 count: 20
STM stdout: W @ 9 -> 6
STM stdout: W @ 105 -> 24
STM stdout: R @ 29 -> 0
STM stdout: R @ 198 -> 0
STM stdout: R @ 31 -> 82
STM stdout: R @ 4 -> 15
STM stdout: W @ 110 -> 51
STM stdout: R @ 31 -> 82
STM stdout: W @ 7 -> 29
STM stdout: R @ 11 -> 44
STM stdout: W @ 15 -> 96
STM stdout: R @ 20 -> 0
STM stdout: R @ 95 -> 0
STM stdout: W @ 148 -> 90
STM stdout: R @ 23 -> 0
STM stdout: W @ 16 -> 78
STM stdout: R @ 14 -> 78
STM stdout: R @ 37 -> 0
STM stdout: W @ 252 -> 86
STM stdout: W @ 16 -> 31
STM stdout: ! id: 19 timestamp: 1774666587494180000 count: 11
STM stdout: R @ 31 -> 82
STM stdout: W @ 191 -> 43
